inn,profile,proxy_target,synthetic_default,llm_reason
7802272820.0,"зрелая компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Административная деятельность, локация: sankt-petersburg.",0,0.0,"Активный рост выручки в зрелой компании с финансово устойчивым положением (капитал покрывает долги) указывает на стабильность. Однако административная деятельность в Санкт-Петербурге может сталкиваться с ограничениями из-за высоких операционных затрат, бюрократических барьеров или низкой рентабельности. Если рост выручки не сопровождается ростом прибыли (last_prof) и долговые обязательства остаются на уровне, это может привести к снижению ликвидности. Однако текущая устойчивость финансовой структуры (last_cap > last_debt) снижает риск дефолта."
7733883247.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Высокая долговая нагрузка в условиях конкурентной среды автосервиса в Москве City может привести к риску дефолта даже при активном росте выручки. Если рост выручки не сопровождается устойчивым ростом чистой прибыли или снижением долговой нагрузки, компания может столкнуться с проблемами погашения обязательств, особенно в условиях экономической нестабильности или спада спроса на услуги автосервиса."
7726353383.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Строительство, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), убыточный бизнес в строительстве с падением выручки указывает на снижение ликвидности. В условиях высоких затрат на Московский центр и возможного спада спроса на жильё/инфраструктуру компания не может покрыть текущие операционные расходы из-за уменьшения выручки, что приведёт к дефолту."
6685130369.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sverdlovsk.",0,1.0,"Высокая долговая нагрузка в условиях насыщенного рынка автосервиса Свердловска создает риски. Рост выручки может быть обусловлен увеличением долга, а не повышением маржи или эффективности. В условиях возможного спада спроса на автомобили (макроэкономический фактор) и высокой конкуренции в регионе рост долгов без соответствующего роста собственного капитала увеличивает вероятность дефолта."
7810346828.0,"зрелая компания. прибыльный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,1.0,"Сильное падение выручки в зрелой компании с прибыльным бизнесом указывает на системные риски, связанные с макроэкономической нестабильностью или снижением спроса на услуги автосервиса в Санкт-Петербурге. Несмотря на финансовую устойчивость (капитал покрывает долги), падение выручки может привести к сокращению прибыли, что ухудшает способность компании обслуживать долговые обязательства и сохранять ликвидность в условиях роста инфляции и снижения потребительского спроса. Это создает скрытый риск дефолта из-за неспособности адаптироваться к изменениям на рынке."
7842382508.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Строительство, локация: sankt-petersburg.",0,1.0,"Компания, несмотря на прибыльный бизнес и рост выручки в строительстве Санкт-Петербурга, сталкивается с критическим риском дефолта из-за отрицательного капитала. Отрицательный капитал (last_cap < 0) означает, что долговые обязательства (last_debt) превышают собственный капитал, что делает компанию уязвимой к любым колебаниям рынка. В строительной отрасли высокая зависимость от ликвидности и сроков реализации проектов: даже при росте выручки (revenue_trend_pct > 0) отсутствие достаточного капитала может привести к невозможности погашения долгов. Дополнительно, в условиях возможной стагнации спроса на строительство или роста процентных ставок, компания не сможет покрыть обязательства без внешнего финансирования, что усугубит её финансовую устойчивость."
7704741872.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Административная деятельность, локация: moscow city.",0,1.0,"Несмотря на стабильность и рост выручки, административная деятельность в Москве City подвержена высокой конкуренции и зависимость от спроса на офисные площади. Рост выручки может маскировать риски увеличения операционных расходов (аренда, коммунальные платежи), что снижает мarge прибыли. Финансовая устойчивость в текущем состоянии не гарантирует долгосрочную стабильность, особенно если рост выручки не сопровождается ростом чистой прибыли (last_prof)."
7814742540.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Строительство, локация: sankt-petersburg.",0,1.0,"Высокая долговая нагрузка в строительной отрасли Санкт-Петербурга сочетается с ростом выручки, что может указывать на зависимость от краткосрочного финансирования. В условиях нестабильности рынка (например, задержек в поставках материалов или снижения спроса на жилую недвижимость) компания может столкнуться с проблемами ликвидности. Даже прибыльный бизнес в строительстве требует значительных инвестиций, и если долговая нагрузка превышает собственный капитал (last_cap), это увеличивает риск дефолта."
1644067461.0,"старая укоренившаяся компания. прибыльный бизнес, стагнирующая/стабильная выручка. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Строительство, локация: tatarstan.",0,0.0,"Стагнация выручки в строительной отрасли Татарстана сочетается с прибыльностью и устойчивым финансовым положением. Однако ключевой риск — зависимость от государственных заказов и местных инфраструктурных проектов. Если региональная экономика замедлит развитие, спрос на строительные услуги может сократиться, что приведет к снижению выручки без роста капитала. При этом стабильность финансового положения позволит компенсировать падение выручки в краткосрочной перспективе, но долгосрочный риск дефолта связан с возможным ухудшением макроэкономической среды региона."
7714754944.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Высокая долговая нагрузка в условиях активного роста выручки может привести к дестабилизации финансовой структуры. В сфере профессиональной и научной деятельности (например, IT или исследовательских проектов) рост часто связан с инвестициями в долгосрочные активы, которые не сразу приносят прибыль. Если компания использует заемные средства для расширения, но её чистая прибыль не успевает покрывать процентные платежи по долгу, это создает риск дефолта. Даже при росте выручки, если долговая нагрузка превышает собственный капитал и текущие денежные потоки, компания может столкнуться с кризисом ликвидности."
7726412286.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Транспортировка и хранение, локация: moscow city.",0,1.0,"Высокая долговая нагрузка в условиях активного роста выручки может указывать на зависимость от заемных средств для финансирования расширения. В сфере транспортировки и хранения (особенно в Москве) высокие капитальные вложения и конкуренция снижают маржинальную эффективность. Если рост выручки не сопровождается пропорциональным ростом прибыли или увеличением собственного капитала, компания может столкнуться с дефицитом ликвидности и риском дефолта из-за неспособности погашать долговые обязательства."
7718977123.0,"зрелая компания. убыточный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Обрабатывающие производства, локация: moscow city.",0,1.0,"Компания находится в зрелой стадии с убыточным бизнесом, но активный рост выручки может маскировать неэффективность управления издержками. В обрабатывающих производствах высокие энергетические и логистические затраты в Москве City создают давление на прибыльность. Даже при покрытии долгов собственный капитал может истощаться из-за низкой маржи, если рост выручки не сопровождается оптимизацией себестоимости. Риск дефолта возникает из-за возможного превышения порога устойчивости при отсутствии перераспределения затрат или масштабирования."
2308090466.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: krasnodar.",0,1.0,"Высокая долговая нагрузка в условиях активного роста выручки может привести к неплатежеспособности. Если компания не справляется с обслуживанием долга (например, процентные платежи поглощают большую часть прибыли), даже прибыльный бизнес в Краснодаре может столкнуться с дефицитом ликвидности. В условиях региональной экономической нестабильности и высокой конкуренции на рынке автосервисов, рост выручки может быть временным, а долговая нагрузка — устойчивым риском."
7814673946.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Обрабатывающие производства, локация: sankt-petersburg.",0,1.0,"Несмотря на финансово устойчивое положение (капитал покрывает долги), убыточный бизнес в обрабатывающей промышленности с падением выручки создает риск дефолта. В условиях спада спроса на продукцию и высоких операционных затрат (сырьё, энергетика) компания может столкнуться с неспособностью покрыть долгосрочные обязательства даже при стабильном капитале. Убытки в зрелой отрасли указывают на снижение маржи, что угрожает ликвидности и долговой нагрузке в долгосрочной перспективе."
9718161829.0,"зрелая компания. убыточный бизнес, сильное падение выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Обрабатывающие производства, локация: moscow city.",0,1.0,"Комбинация убыточного бизнеса с падением выручки и отрицательным капиталом при наличии долгов создает каскад рисков. Убыток снижает собственный капитал, что усиливает зависимость от заемных средств. При падении выручки компания теряет источник покрытия обязательств, а отрицательный капитал делает невозможным погашение долгов даже при наличии активов. В условиях высокой конкуренции в обрабатывающих производствах и ограниченной ликвидности в Москве это приведет к дефолту."
7725179710.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Комбинация убыточного бизнеса, падения выручки и высокой долговой нагрузки создает каскад рисков. В условиях сильной конкуренции на рынке автосервисов в Москве City (где арендная плата и операционные издержки выше среднего) снижение выручки приводит к ухудшению ликвидности. Долговые обязательства, не покрытые собственным капиталом (last_cap), усиливают финансовую нагрузку, особенно при падении спроса на услуги ремонта из-за экономической нестабильности или сокращения автомобильного парка. Убыток усугубляет зависимость от кредитов, что повышает вероятность дефолта."
9718152398.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: moscow city.",0,1.0,"Компания находится в зрелой стадии с убыточным бизнесом и резким падением выручки, что указывает на снижение спроса или неэффективность модели. Несмотря на финансовую устойчивость (капитал покрывает долги), длительное падение выручки в условиях убыточности может привести к дефициту ликвидности, особенно если текущие обязательства не покрываются прибылью. В сфере профессиональной и научной деятельности высокие издержки и зависимость от государственных контрактов или исследований могут усугубить ситуацию: снижение выручки приведет к необходимости сокращения инвестиций, что в долгосрочной перспективе увеличит риск дефолта."
7721689358.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Обрабатывающие производства, локация: moscow city.",0,0.0,"Несмотря на стабильность и рост выручки, в отрасли обрабатывающих производств высокая зависимость от цикличности спроса и сырьевых цен. Если компания не имеет значительных позиций на экспортных рынках или не инвестирует в автоматизацию (что снижает издержки), рост выручки может быть устойчивым, но прибыльность под угрозой. В условиях санкций и роста цен на энергоносители даже финансово устойчивая компания может столкнуться с дефицитом ликвидности в краткосрочной перспективе."
2358007897.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: IT, информация и связь, локация: krasnodar.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), сильное падение выручки и убыточный бизнес создают риск дефолта. В IT-сфере высокая зависимость от технологических трендов и спроса: даже при наличии капитала, резкий спад выручки может привести к накоплению убытков, которые в долгосрочной перспективе истощат собственный капитал. Локация Краснодар (мало развитая IT-инфраструктура) и отсутствие роста выручки усиливают риск неспособности адаптироваться к изменениям рынка, что повышает вероятность дефолта."
1650209724.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Операции с недвижимостью, локация: tatarstan.",0,0.0,"Несмотря на прибыльный бизнес и рост выручки, ключевой риск связан с зависимостью от нефтегазовой экономики Татарстана. Рост выручки может быть обусловлен краткосрочными инвестициями в недвижимость, а не устойчивым спросом. Если цены на нефть падут, спрос на коммерческую недвижимость сократится, что приведет к снижению прибыли. Даже при покрытии долгов капитал может истощиться из-за низкой ликвидности активов в регионе."
1601005206.0,"старая укоренившаяся компания. убыточный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: tatarstan.",0,1.0,"Компания демонстрирует рост выручки в условиях убыточного бизнеса, что может указывать на высокие затраты на расширение или низкие маржи. Высокая долговая нагрузка и низкий собственный капитал усиливают риск дефолта: даже при росте выручки компания не может покрыть обязательства из-за отсутствия ликвидности. В условиях региональной специфики Татарстана (например, зависимость от местных экономических факторов) убыточность и закредитованность создают критическую ситуацию, где рост выручки не компенсирует финансовые обязательства."
7725377952.0,"зрелая компания. прибыльный бизнес, активный рост выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: IT, информация и связь, локация: moscow city.",0,0.0,"Активный рост выручки в IT-сфере Москвы может быть обусловлен временной экспансиями или инвестициями в R&D, что снижает краткосрочную прибыльность. Однако устойчивая финансовая структура (капитал покрывает долги) и зрелый бизнес сопряжены с высокой ликвидностью. Ключевой риск — зависимость от государственных контрактов или глобальных трендов в IT, которые могут резко измениться. Однако текущие показатели не указывают на системные угрозы."
7736272408.0,"зрелая компания. прибыльный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: IT, информация и связь, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), сильное падение выручки в IT-сфере может указывать на снижение спроса на ключевые продукты/услуги или неэффективную стратегию адаптации к технологическим трендам. В условиях высокой конкуренции и зависимости от глобальных факторов (например, санкции, изменения в регулировании IT-сферы) даже прибыльный бизнес может столкнуться с резким падением ликвидности, если не сможет быстро переключиться на новые источники дохода. Это создает риск дефолта из-за снижения операционной устойчивости."
7720428868.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Компания, несмотря на финансовую устойчивость (капитал покрывает долги), сталкивается с критическим противоречием: убыточный бизнес в условиях падения выручки. В сфере автосервиса в Москве высокая зависимость от экономической активности и спроса на услуги. Падение выручки может быть связано с снижением потребительских расходов или конкуренцией, что приводит к убыткам. Даже при наличии капитала, если бизнес не способен покрыть текущие обязательства из-за падения доходов, это создает риск дефолта. Убыток и снижение выручки могут обернуться невозможностью поддерживать ликвидность без внешнего финансирования, что увеличивает вероятность банкротства."
7702328758.0,"старая укоренившаяся компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Гостиницы и общепит, локация: moscow city.",0,1.0,"Компания, несмотря на рост выручки в сегменте гостиниц и общепита Москвы, сталкивается с высокой долговой нагрузкой (last_debt), что увеличивает финансовые обязательства. В условиях высоких арендных ставок в Moscow City и сезонности спроса на услуги (например, пиковые сезоны) рост выручки может не компенсировать риски дефолта. Даже прибыльный бизнес в этой отрасли требует значительных инвестиций в инфраструктуру и маркетинг, что усиливает зависимость от заемного капитала. Если компания не сможет покрыть текущие обязательства из чистой прибыли (last_prof) и собственного капитала (last_cap), это приведет к кредитному дефолту."
9729100835.0,"зрелая компания. прибыльный бизнес, активный рост выручки. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Компания имеет отрицательный капитал при наличии долгов, что указывает на неплатежеспособность. Даже при активном росте выручки и прибыльности бизнеса в сфере автосервиса (где маржинальность часто ниже из-за высоких затрат на запчасти и аренду в Москве), отрицательный капитал может привести к дефолту. Рост выручки не компенсирует риски, связанные с долговыми обязательствами и низкой ликвидностью."
7717771426.0,"старая укоренившаяся компания. убыточный бизнес, стагнирующая/стабильная выручка. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), стагнация выручки в сегменте автосервиса Москвы City сочетается с убыточным бизнесом. Это указывает на низкую конкурентоспособность: высокие арендные платежи, отсутствие инвестиций в цифровизацию (например, онлайн-запись/диагностику), а также снижение спроса из-за роста электромобилей и сокращения автомобильного парка. Убыток подрывает ликвидность даже при стабильном капитале, что повышает риск дефолта."
7802491684.0,"старая укоренившаяся компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: sankt-petersburg.",0,1.0,"Компания, несмотря на финансовую устойчивость (капитал покрывает долги), сталкивается с критически низкой выручкой и убытками. В сфере профессиональной и научной деятельности в Санкт-Петербурге ключевой фактор — зависимость от государственных заказов и международного сотрудничества. Сильное падение выручки может быть связано с санкциями, снижением инвестиций в науку или ухудшением макроэкономической среды. Даже при наличии собственного капитала, постоянные убытки истощают резервы, а отсутствие роста выручки делает невозможным покрытие долгосрочных обязательств без привлечения новых кредитов. Это создает риск дефолта из-за неспособности поддерживать текущий уровень деятельности в условиях ухудшения спроса и финансовой дисциплины."
6686109200.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sverdlovsk.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), падение выручки в зрелой отрасли автосервиса может указывать на сокращение спроса из-за снижения покупательной способности населения или роста конкуренции. Убыточный бизнес при ухудшении денежных потоков создает риск неспособности покрыть текущие обязательства, особенно если компания не адаптируется к изменениям в потребительском поведении (например, переход на цифровые сервисы или снижение спроса на ремонт из-за роста стоимости запчастей)."
7811735577.0,"зрелая компания. убыточный бизнес, сильное падение выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: sankt-petersburg.",0,1.0,"Комбинация убыточного бизнеса и падения выручки в условиях высокой долговой нагрузки создает критический финансовый стресс. В сфере автосервиса и торговли запчастями в Санкт-Петербурге снижение спроса на ремонтные услуги (из-за ухудшения экономической ситуации) и рост затрат на аренду/запчасти приводит к невозможности покрытия текущих обязательств. Даже при наличии собственного капитала, его недостаточность для погашения долгов в условиях нулевой или отрицательной операционной прибыли делает дефолт почти неизбежным."
9719008238.0,"зрелая компания. убыточный бизнес, сильное падение выручки. финансово устойчивая (капитал покрывает долги). Деятельность ведется в сфере: Строительство, локация: moscow city.",0,1.0,"Несмотря на финансовую устойчивость (капитал покрывает долги), сильное падение выручки в зрелой отрасли строительства (Москва) указывает на системные риски: снижение спроса, задержки проектов или рост издержек. Убыточный бизнес подчеркивает низкую эффективность операционной модели, что может привести к дефициту ликвидности даже при наличии собственного капитала. В условиях высокой конкуренции и макроэкономической нестабильности (например, рост цен на материалы) компания может столкнуться с невозможностью покрытия текущих обязательств в долгосрочной перспективе."
7726683399.0,"старая укоренившаяся компания. прибыльный бизнес, стагнирующая/стабильная выручка. критический риск (отрицательный капитал при наличии долгов). Деятельность ведется в сфере: Торговля и ремонт автотранспорта, локация: moscow city.",0,1.0,"Компания имеет отрицательный капитал и долговые обязательства, что создает критический финансовый риск. Даже при стабильной выручке в условиях высоких затрат на аренду в Москве City и конкуренции в сфере автосервиса, отсутствие роста выручки (revenue_trend_pct ≤ 0) приведет к ухудшению ликвидности. Негативный капитал (last_cap < 0) подразумевает, что долговые обязательства (last_debt) превышают собственный капитал, что делает компанию уязвимой для любых финансовых шоков. Прибыльный бизнес не спасает от дефолта в условиях стагнации выручки и роста долговой нагрузки."
7842147582.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Профессиональная и научная деятельность, локация: sankt-petersburg.",0,1.0,"Высокая долговая нагрузка в условиях активного роста выручки может привести к неэффективному использованию финансовых ресурсов. В сфере профессиональной и научной деятельности (например, R&D) долговые обязательства требуют значительных инвестиций в инфраструктуру и персонал, что увеличивает операционные риски. Если прибыль не покрывает процентные платежи по кредитам, компания может столкнуться с дефицитом ликвидности, особенно в условиях нестабильной экономической среды (например, снижение госзакупок или ужесточение регулирования)."
7806267884.0,"зрелая компания. прибыльный бизнес, активный рост выручки. высокая долговая нагрузка (закредитованность). Деятельность ведется в сфере: Обрабатывающие производства, локация: sankt-petersburg.",0,1.0,"Высокая долговая нагрузка в условиях активного роста выручки может привести к росту процентных расходов, что ухудшает финансовую стабильность. В обрабатывающей промышленности высокие затраты на сырьё и оборудование усиливают зависимость от кредитов, а низкая маржинальность прибыли в условиях роста издержек может привести к убыткам. Даже при росте выручки, если долг не покрывается прибылью, риск дефолта возрастает."
